date,Open,High,Low,Final,Volume,Close
2019-10-14,39890,39890,37656,37949,710349,37668
2019-10-15,36700,37900,36052,36443,335886,36052
2019-10-16,34621,35999,34621,34733,2322058,34621
2019-10-20,33125,36465,32997,33740,1515765,33000
2019-10-21,32054,34500,32053,32905,1420146,34480
2019-10-22,34549,34550,33801,34497,2108462,34550
2019-10-23,35490,35490,33500,34355,351491,34794
2019-10-26,34999,34999,32638,33119,1348237,33350
2019-10-28,34190,34774,33350,34492,1807340,34774
2019-10-30,35502,36216,35502,36188,1166267,36216
2019-11-02,37990,37990,34379,35687,1003106,35300
2019-11-03,35400,36449,34500,35602,789113,35071
2019-11-04,36379,36379,34705,34931,388433,34815
2019-11-05,34800,35984,33882,34971,512793,34935
2019-11-09,35900,35900,34000,34495,427443,34169
2019-11-10,34000,34169,33000,33257,752814,33250
2019-11-11,32900,33650,32495,32778,1184259,33200
2019-11-12,33550,33992,32750,33663,1238559,33829
2019-11-13,34948,34948,33300,33854,576634,33821
2019-11-16,35338,35338,33881,34257,610172,34000
2019-11-17,32701,33780,32545,32639,1010482,32546
2019-11-18,32550,33699,31670,32779,479074,32897
2019-11-19,32900,33679,32890,33248,374239,33499
2019-11-20,33740,33740,33250,33462,460471,33451
2019-11-23,33451,33810,33000,33606,768308,33300
2019-11-24,33606,34200,33351,33731,1955440,33999
2019-11-25,34899,35417,34444,35295,840701,35417
2019-11-26,37059,37059,36050,36922,1830921,37047
2019-11-27,37960,37960,36217,36808,1089159,36300
2019-11-30,36998,38000,36500,37074,1290424,37145
2019-12-01,37600,38927,37152,38512,1440611,38927
2019-12-02,40400,40400,37000,38442,1563449,37599
2019-12-03,38499,38499,36538,37411,1177227,37199
2019-12-04,38400,39250,37000,38584,1422070,38983
2019-12-07,38585,39270,38000,38598,1137071,38600
2019-12-08,37501,38540,37501,37812,850638,37720
2019-12-09,37700,39500,37400,38968,1331159,38449
2019-12-10,40000,40000,37810,38789,1074833,37900
2019-12-11,37450,39000,37450,37945,617577,37889
2019-12-14,38898,38898,37111,37427,938698,37400
2019-12-15,37600,38099,36802,37173,740851,36960
2019-12-16,37173,37740,36820,37268,915006,37300
2019-12-17,37800,39131,37305,38807,2053334,39131
2019-12-18,40700,41986,39700,40569,2280017,40400
2019-12-21,41000,41000,38900,39504,1242588,39011
2019-12-22,39401,39401,37889,38271,1109909,38000
2019-12-23,38498,38498,37000,37642,1069722,37356
2019-12-24,37642,38369,37000,37576,1092259,37360
2019-12-25,38800,38800,37301,37555,561440,37390
2019-12-28,37405,39000,37405,38094,1320643,38135
2019-12-29,38899,38899,37451,37811,851573,37697
2019-12-30,38200,38428,37455,37866,1426322,38100
2019-12-31,38101,38651,37151,37934,1001920,37500
2019-01-01,37505,39499,37505,38548,1417340,37931
2020-01-04,36621,36621,36621,36621,742851,36621
2020-01-05,34790,35900,34790,34867,2022885,34790
2020-01-07,33470,35888,33124,33837,911233,33124
2020-01-08,33161,33161,33161,33432,155290,33161
2020-01-11,34100,34100,34100,34100,299533,34100
2020-01-12,35805,35805,35805,35805,398241,35805
2020-01-13,37595,37595,36178,37505,1313432,37595
2020-01-14,39000,39000,37700,38550,759380,38565
2020-01-15,38499,38499,36900,37800,650707,37778
2020-01-18,38800,39690,38000,39361,3098448,39690
2020-01-19,39700,40192,38503,39486,1009661,39430
2020-01-20,39500,41210,38710,40362,1920736,40400
2020-01-21,41200,41200,38883,39862,1040431,39180
2020-01-22,39501,40240,38900,39614,1036582,39449
2020-01-25,39449,40999,39100,40126,1453551,40125
2020-01-26,41300,41300,39392,40438,1570519,39480
2020-01-28,41999,41999,39910,41258,1733676,40499
2020-02-01,41249,41249,39196,39511,1470372,39196
2020-02-02,38850,40599,38000,39795,1165174,39700
2020-02-03,40000,40000,38400,39111,1420215,38996
2020-02-04,38996,39000,37810,38124,1203402,38000
2020-02-05,38000,38800,37800,38327,842427,38637
2020-02-08,39470,39490,37180,38041,1195318,37760
2020-02-09,37998,37998,36139,37413,1045035,37440
2020-02-10,38000,38000,35900,37022,772399,37108
2020-02-12,37750,38500,37260,37955,1190676,38396
2020-02-15,38542,38569,37856,38165,866007,37999
2020-02-16,39550,39620,39000,39482,1758595,39620
2020-02-17,41300,41300,40066,40837,1899674,40706
2020-02-18,40820,42000,39000,41256,1710035,41030
2020-02-19,41001,42070,40405,41345,1351916,40757
2020-02-22,39278,43412,39278,42778,3351129,43412
2020-02-23,44700,44916,44003,44900,3328163,44916
2020-02-24,47000,47000,43100,45945,2809837,46240
2020-02-25,47068,47068,44250,46089,2443664,45800
2020-02-26,46450,46450,43785,44684,2520770,43930
2020-02-29,44000,45988,42467,43535,2722990,44018
2020-03-01,44700,45688,44000,44948,2312653,45650
2020-03-02,45709,47201,45100,46722,2580363,47201
2020-03-03,48900,49058,47500,48606,2615173,49058
2020-03-04,50489,50489,47550,48548,1976808,47641
2020-03-07,46500,46700,46121,46183,1276951,46121
2020-03-09,44001,44999,43874,44977,549974,43874
2020-03-10,42729,42729,42729,43385,729362,42729
2020-03-11,41220,45554,41220,43449,1244801,42700
2020-03-14,45000,45000,41277,42177,914183,41277
2020-03-15,40069,41277,40069,40567,932702,40069
2020-03-16,39301,42595,38800,41804,1332365,42090
2020-03-17,43222,43222,40041,41372,576319,41250
2020-03-18,41250,43000,40501,41737,673091,42560
2020-03-24,43214,43823,42002,43038,911823,43823
2020-03-25,45189,45189,45111,45115,1157094,45189
2020-03-28,47370,47370,47370,47370,1144366,47370
2020-03-29,49738,49738,47370,49079,2039622,48135
2020-03-30,48699,48700,46626,47102,1544681,47350
2020-04-04,47315,48490,46500,47850,1734316,47799
2020-04-05,48999,48999,46011,46646,1327862,46350
2020-04-06,47750,47750,44320,44691,1121396,44890
2020-04-07,44314,46700,44000,45393,1258374,45920
2020-04-08,46788,46830,45000,45953,1313145,45356
2020-04-11,45350,47000,44125,46304,1583335,46815
2020-04-12,47000,47617,46201,46921,1522723,46879
2020-04-13,47000,47000,44580,45655,1502733,45355
2020-04-19,47703,47703,45500,47398,1884362,46890
2020-04-20,47677,48400,46021,47042,2156627,46649
2020-04-21,47001,47001,45380,45851,1948799,45652
2020-04-22,45500,47899,45400,46828,2927175,47600
2020-04-25,49000,49169,47900,48874,2308996,49169
2020-04-26,51317,51317,47026,49747,3261982,50098
2020-04-27,50510,51200,48200,50337,2593920,50700
2020-04-28,51500,51500,50001,50960,1863330,51260
2020-04-29,51800,53508,51800,53119,1672009,53508
2020-05-02,55774,55774,55774,55774,1213983,55774
2020-05-03,58562,58562,57754,58560,2491127,57754
2020-05-04,55870,58079,55632,56373,3169131,55701
2020-05-05,56121,58100,53555,54453,2254932,53555
2020-05-06,51736,55038,51731,53135,1658461,53800
2020-05-09,53820,55791,53820,55663,1277083,55791
2020-05-10,58446,58446,53800,56769,1773686,55701
2020-05-11,57700,57700,53931,54074,1260263,53931
2020-05-12,51382,52500,51371,51383,1792912,51371
2020-05-13,48821,51997,48814,50184,1559192,48814
2020-05-16,49700,49700,47675,48011,1934010,47801
2020-05-17,47800,50411,47800,50161,2474597,50411
2020-05-18,52667,52669,52000,52616,1706533,52669
2020-05-19,55246,55246,55246,54707,792025,55246
2020-05-20,57442,57442,57442,57442,1036792,57442
2020-05-23,60314,60314,57442,59884,4824798,60313
2020-05-26,56893,60313,56890,57175,1112100,56890
2020-05-27,54317,56000,54317,54558,2902152,54500
2020-05-30,55001,57285,55001,56601,1617823,57285
2020-05-31,58870,58870,53771,56128,1226100,55504
2020-06-01,58450,58934,55516,58399,1882827,58934
2020-06-02,60959,61318,59431,61050,2137630,61318
2020-06-06,63680,64102,60822,62913,2336172,64102
2020-06-07,65585,66058,64500,65917,1945229,66058
2020-06-08,69212,69212,62622,65821,2049731,64195
2020-06-09,64195,65821,63505,64832,1449608,65510
2020-06-10,66289,68001,65514,67003,1617641,68001
2020-06-14,69100,72510,69100,71240,4287312,72510
2020-06-24,33620,33620,33620,33620,872705,33620
2020-06-27,35300,35300,35300,35300,2078514,35300
2020-06-28,37060,37060,37060,37060,1866445,37060
2020-06-29,38910,38910,38910,38910,2039000,38910
2020-06-30,40850,40850,40850,40850,1896631,40850
2020-07-01,42890,42890,42890,42890,1871019,42890
2020-07-04,45030,45030,43000,44970,13569031,45030
2020-07-05,47210,47210,47210,47210,1828927,47210
2020-07-06,49570,49570,49570,49510,1753543,49570
2020-07-07,51980,51980,51980,50670,842893,51980
2020-07-11,53200,53200,52000,53130,5073105,53200
2020-07-12,55780,55780,55780,55780,2332606,55780
2020-07-13,54000,54000,53000,53180,5686148,53000
2020-07-14,50530,50530,50530,52290,607533,50530
2020-07-15,49680,49680,49680,51660,434009,49680
2020-07-18,49080,49080,49080,50330,930150,49080
2020-07-19,52840,52840,52840,52840,2838840,52840
2020-07-20,55480,55480,50200,52410,7609962,50200
2020-07-21,52000,52000,49790,51070,981498,49790
2020-07-22,48520,48520,48520,50270,563359,48520
2020-07-25,47760,47760,47760,48580,1210290,47760
2020-07-26,46160,46160,46160,48020,414354,46160
2020-07-27,45620,45620,45620,46480,1152898,45620
2020-07-28,44160,47800,44160,44560,6143303,44160
2020-07-29,44000,44150,42340,42840,3173254,42700
2020-08-01,43200,44980,43200,44770,2150097,44980
2020-08-02,42540,47000,42540,46990,1832878,47000
2020-08-03,49240,49240,45000,47460,3442659,48000
2020-08-04,48780,48780,45090,45990,3241837,45100
2020-08-05,45200,45990,43700,44040,2053305,43700
2020-08-09,43000,44500,41840,42210,3159932,41840
2020-08-10,40310,40400,40100,40500,1501310,40100
2020-08-11,38480,39830,38480,38510,1973929,38480
2020-08-12,38470,40430,37000,39050,1666808,38800
2020-08-15,38000,38510,37100,38010,1039021,37100
2020-08-16,36130,36980,36110,37410,578085,36110
2020-08-17,35540,36990,35540,36070,1428338,35540
2020-08-18,37560,37860,35020,36630,1349981,35450
2020-08-19,34950,36500,34800,35880,743334,34800
2020-08-22,34800,35200,34090,35510,443520,34090
2020-08-23,33760,34500,33740,35000,528396,33740
2020-08-24,33250,33250,33250,34450,569356,33250
2020-08-25,32750,36170,32750,35190,1167204,36170
2020-08-26,36940,36940,36740,36570,1418945,36940
2020-08-31,38390,38390,34750,36270,1685119,35210
2020-09-01,34460,34460,34460,36020,248248,34460
2020-09-02,34220,34220,34220,35860,164013,34220
2020-09-05,34080,37500,34070,34980,1190499,35000
2020-09-06,35020,36720,33240,34740,833459,33280
2020-09-07,33010,33010,33010,34520,229731,33010
2020-09-08,32800,32800,32800,34450,71273,32800
2020-09-09,32730,36160,32730,33770,1044366,33500
2020-09-12,35390,35390,32090,33230,1007668,33000
2020-09-13,32010,32100,31570,32830,477128,31570
2020-09-14,31190,34470,31190,34130,2290216,34470
2020-09-15,35830,35830,34130,35310,1702538,35830
2020-09-16,36900,36900,34000,35590,1055931,34040
2020-09-21,34000,34300,33820,35410,186112,33820
2020-09-22,33640,35180,33640,34970,497235,34060
2020-09-23,33500,35500,33230,34540,689702,33230
2020-09-26,33230,35080,32820,34310,285935,32820
2020-09-27,32600,32600,32600,34250,61202,32600
2020-09-28,32540,32540,32540,34230,24849,32540
2020-09-29,32520,32520,32520,34110,123050,32520
2020-09-30,32410,32500,32410,33680,455229,32410
2020-10-03,35360,35360,35360,35360,1841041,35360
2020-10-04,36500,36990,33710,36010,1693228,34900
2020-10-05,34250,35900,34210,34920,1204700,34600
2020-10-06,35820,36660,34300,36020,1546026,36660
2020-10-07,37790,37790,34800,36440,1398361,36750
2020-10-10,36770,37490,35000,36200,921431,35800
2020-10-11,36200,36850,34390,35760,1553623,35000
2020-10-12,33980,35000,33980,35100,751239,33980
2020-10-13,34850,34850,33350,34270,1013629,33800
2020-10-14,33510,33510,33010,33700,848995,33110
2020-10-18,32040,33500,32020,33130,622824,32020
2020-10-19,31490,32000,31480,32440,763005,31480
2020-10-20,30820,30840,30820,32270,190434,30820
2020-10-21,30820,33300,30660,32050,366927,30700
2020-10-24,30450,30700,30450,31620,482910,30460
2020-10-26,30040,30810,30040,31240,443567,30040
2020-10-27,29680,29680,29680,30820,480739,29680
2020-10-28,29280,30000,29280,30320,589096,29280
2020-10-31,28810,31400,28810,29990,683178,29990
2020-11-01,30000,30000,28500,29740,420931,28500
2020-11-02,28260,28600,28260,29360,493480,28260
2020-11-04,27900,30820,27900,29230,275390,28250
2020-11-07,27770,27770,27770,29200,42161,27770
2020-11-08,27740,30660,27740,29610,1301222,30660
2020-11-09,30000,30000,28130,28870,1012105,28140
2020-11-10,27430,28850,27430,28410,651562,27740
2020-11-11,27980,29830,26990,28370,955227,29000
2020-11-14,29650,29780,29000,28660,483752,29250
2020-11-15,29100,29790,27300,28490,545055,27400
2020-11-16,27230,28480,27070,28020,846653,27180
2020-11-17,27430,28300,26730,27810,836896,27500
2020-11-18,28340,29060,27900,28130,867575,28910
2020-11-21,29300,29300,27180,28150,756346,27600
2020-11-22,28400,28400,26910,27930,557398,27180
2020-11-23,27700,28600,27400,27960,980792,28470
2020-11-24,28860,28860,27800,28070,782228,28400
2020-11-25,28800,28820,27980,28240,760987,28500
2020-11-28,28200,29650,28200,29060,1292669,29650
2020-11-29,30510,30510,30000,30020,1193139,30510
2020-11-30,31500,31520,31250,31500,2416362,31520
2020-12-01,31500,33000,30200,31800,1792688,31800
2020-12-02,30360,32400,30360,31500,834862,30870
2020-12-05,31500,33000,30000,32340,1452747,32960
2020-12-06,33000,33950,32300,33810,2262732,33890
2020-12-07,33890,34820,32300,33930,2308165,32900
2020-12-08,32350,33900,32350,33510,1089372,33600
2020-12-09,34850,34850,32500,33350,2434923,34200
2020-12-12,34870,34870,32620,33600,1198903,32630
2020-12-13,32630,33430,32000,33180,799850,32500
2020-12-14,33100,33100,31530,32530,912445,31530
2020-12-15,30910,31000,30910,31960,628503,30910
2020-12-16,30370,31800,30370,31040,1206942,30470
2020-12-19,32590,32590,30720,31440,743259,31500
2020-12-20,31440,31950,29980,31100,915684,30000
2020-12-21,29910,32650,29910,32140,3104503,32650
2020-12-22,33740,33740,33000,33720,1987508,33740
2020-12-23,35200,35400,33740,35170,5471539,35390
2020-12-26,35400,36920,34110,36390,4997146,36300
2020-12-27,36900,36900,34580,34890,1848443,34580
2020-12-28,33150,33150,33150,34080,835194,33150
2020-12-29,32380,35480,32380,33860,6191269,34900
2020-12-30,34900,35000,32170,32930,2429712,32170
2021-01-02,31300,34200,31290,31550,2195229,31290
2021-01-03,30100,32000,29980,30460,1855509,29980
2021-01-04,30950,30950,29000,29690,1872992,29310
2021-01-05,29000,31170,29000,30760,2862015,31170
2021-01-06,31800,31970,29300,30370,1398328,29800
2021-01-09,29260,29800,28860,29220,1448290,28860
2021-01-10,27950,29870,27950,28920,1143795,28620
2021-01-11,28900,29990,28010,29070,1572513,29520
2021-01-12,30230,30230,28600,29150,1382407,28860
2021-01-13,28150,28330,27700,28290,1131141,27700
2021-01-16,26900,27920,26880,27710,763398,26880
2021-01-18,26330,26330,26330,27280,557932,26330
2021-01-19,25920,27280,25920,26500,1293927,25980
2021-01-20,26000,27300,25650,26620,782061,26800
2021-01-23,27750,27950,27000,27480,1353128,27950
2021-01-24,28700,28700,26110,27120,1025824,26460
2021-01-25,25770,28000,25770,26770,845412,26020
2021-01-26,25730,26610,25440,26430,627543,25440
2021-01-27,25460,26220,25110,26110,545240,25560
2021-01-30,25500,27410,25060,27090,1617032,27410
2021-01-31,28180,28440,26250,27250,1082285,26760
2021-02-01,25890,26550,25890,25940,3464929,25890
2021-02-02,24650,25470,24650,24770,4046403,24670
2021-02-03,24660,26000,24040,25420,7056311,26000
2021-02-06,26190,26190,24150,24460,2230297,24150
2021-02-07,23240,25200,23240,24530,3606540,24200
2021-02-08,24450,25090,23310,23890,4806363,24900
2021-02-13,25320,25320,24000,24510,1473881,24560
2021-02-14,25030,25030,24020,24250,3010022,24450
2021-02-15,24370,24490,23770,23950,2410144,23780
2021-02-16,24250,24450,23480,23800,3450849,24370
2021-02-17,23900,24700,23800,24100,1996455,24040
2021-02-22,23620,23620,23620,23950,643743,23620
2021-02-23,23480,24000,23480,23490,2219257,23500
2021-02-24,23520,23960,23030,23220,1657893,23030
2021-02-27,22770,23210,22760,22970,1211591,22760
2021-02-28,22520,23300,22520,22710,2266322,22520
2021-03-01,22260,22710,22260,22510,1066145,22260
2021-03-02,22070,22890,22060,22390,1029051,22160
2021-03-03,22000,22360,21950,22170,1110835,21960
2021-03-09,21980,21980,21540,21820,850026,21550
2021-03-10,21390,23120,21390,22700,3266869,23120
2021-03-13,24060,24060,24060,24050,2182783,24060
2021-03-14,25490,25490,24060,25020,9572590,24500
2021-03-15,24520,24520,24520,24820,886926,24520
2021-03-16,24330,25280,24330,24700,5274784,25000
2021-03-17,25240,25700,24300,24920,1573355,25200
2021-03-27,25590,25590,24430,24830,1027920,25170
2021-03-28,25160,25160,24500,24730,754396,24550
2021-03-30,24260,25070,24240,24550,1112584,24750
2021-03-31,24510,24740,24080,24480,703271,24600
2021-04-03,24950,24950,24050,24430,632023,24160
2021-04-04,23950,24250,23950,24220,954223,24020
2021-04-05,23740,24110,23740,24090,609431,23760
2021-04-06,23620,24100,23610,23990,648507,23620
2021-04-07,23520,23810,23520,23780,992602,23560
2021-04-10,23310,23950,23310,23590,870635,23310
2021-04-11,23120,23310,23120,23380,970575,23120
2021-04-12,23000,23450,22920,23330,307987,23390
2021-04-13,23010,23560,23010,23270,880575,23490
2021-04-14,22890,23380,22830,23170,734562,23100
2021-04-17,22810,23150,22710,22990,1011505,22740
2021-04-18,22550,22900,22540,22900,602746,22560
2021-04-19,22450,23000,22450,22800,713726,23000
2021-04-20,22460,23170,22450,22850,956346,22900
2021-04-21,23190,23200,22600,22860,587492,23020
2021-04-24,23180,23180,22710,22880,698033,22890
2021-04-25,22880,23170,22220,22830,615807,22220
2021-04-26,22160,22850,22160,22770,399909,22830
2021-04-27,22980,22980,22350,22760,500575,22770
2021-04-28,22260,23900,22260,22890,722346,23750
2021-05-01,23000,23980,22620,23000,649480,23280
2021-05-02,22410,23460,22310,22980,1171701,23370
2021-05-03,22780,24330,22780,23400,1041427,24250
2021-05-05,24360,24800,23750,24660,2317667,24800
2021-05-08,25000,26130,24800,25910,7656429,25980
2021-05-09,25140,26470,25140,25360,4794814,25150
2021-05-10,24650,25800,24600,25280,1611947,25050
2021-05-11,24810,25280,24530,24640,2399653,24530
2021-05-12,23940,24700,23910,24260,1154954,23910
2021-05-15,23200,24710,23200,24190,605452,24300
2021-05-16,24300,24800,23500,24290,881347,24800
2021-05-17,24900,25290,24180,24480,645149,24820
2021-05-18,24240,25370,24240,24670,820078,25370
2021-05-19,25500,25500,24550,24940,1059510,25500
2021-05-22,25450,25800,24820,25050,1212600,25150
2021-05-23,25660,25660,24000,24900,379286,24500
2021-05-24,24180,24960,23660,24540,662507,23880
2021-05-25,23940,25110,23800,24490,559637,23990
2021-05-26,24000,24320,23410,24330,395393,23990
2021-05-29,23700,24320,23700,24200,671423,23950
2021-05-30,24000,24500,23800,24130,930138,24210
2021-05-31,24220,24480,23500,24060,432153,23530
2021-06-01,23400,23760,23270,23880,560163,23300
2021-06-02,23250,23790,23200,23820,287357,23670
2021-06-07,23310,23910,23310,23760,460644,23440
2021-06-08,23870,24100,23310,23730,515252,23330
2021-06-09,23460,23470,22950,23600,346070,23250
2021-06-12,23010,23590,22880,23470,402271,22900
2021-06-13,23000,23100,22520,23350,362173,22930
2021-06-14,22650,22920,22650,23230,379643,22830
2021-06-15,22900,23750,22900,23280,552197,23500
2021-06-16,23000,23190,22200,23190,497880,23000
2021-06-19,22340,23690,22340,23290,758215,23420
2021-06-20,23740,23750,23000,23340,454511,23120
2021-06-21,22700,23200,22650,23180,563036,22800
2021-06-22,22420,23390,22420,23100,651965,22900
2021-06-23,23240,23500,22970,23170,974110,23350
2021-06-26,23200,23920,23000,23350,1152708,23900
2021-06-27,23560,24110,23510,23580,1129224,23800
2021-06-28,23610,23870,22800,23550,723754,23550
2021-06-29,23790,24720,23210,24380,1948382,24720
2021-06-30,24580,25580,24580,24780,838364,25220
2021-07-03,25540,25640,24850,25270,1874612,25080
2021-07-04,25170,25300,24500,25170,628744,24670
2021-07-05,24510,25600,24510,25160,1137311,25260
2021-07-06,25200,25500,24440,25030,739853,24840
2021-07-07,24950,25340,24280,25030,773787,25230
2021-07-10,25290,26270,25230,25390,980402,25560
2021-07-11,25680,26200,25170,25670,955545,26100
2021-07-12,26270,26500,25760,25900,925364,25850
2021-07-13,25300,26300,25300,25840,816795,25500
2021-07-14,25000,25940,25000,25740,379673,25390
2021-07-17,25740,25740,25010,25570,616407,25080
2021-07-18,25000,25300,24300,25280,665277,24870
2021-07-19,24580,25470,24500,25140,1009420,25440
2021-07-26,25350,25660,24580,25100,872953,25650
2021-07-27,25710,25930,25000,25290,776089,25200
2021-07-28,24350,25630,24350,25220,477866,24920
2021-07-31,24360,25190,24360,25000,1159474,24400
2021-08-01,24650,24940,24420,24890,498314,24570
2021-08-02,24300,24640,24280,24750,473657,24330
2021-08-03,24430,24430,24120,24610,498016,24210
2021-08-04,24620,24940,24340,24570,552898,24500
2021-08-07,24430,24850,24430,24590,617892,24460
2021-08-08,24670,25810,24590,25350,3559995,25810
2021-08-09,26250,26250,25580,25740,1285694,26060
2021-08-10,26200,26200,25580,25800,930673,25680
2021-08-11,25210,25650,24900,25270,1542332,25080
2021-08-14,25190,25190,24400,25010,857608,24530
2021-08-15,24760,25700,24500,25010,874180,25220
2021-08-22,25540,25730,24900,25130,1212881,24960
2021-08-23,24690,26380,24690,25670,1742036,25920
2021-08-24,26500,26570,26020,26120,1209605,26230
2021-08-25,26600,26910,26210,26530,2104366,26600
2021-08-28,26520,27850,26520,27700,3165002,27850
2021-08-29,29080,29080,26800,28360,3026029,27020
2021-08-30,26950,28080,26950,27380,1560471,26950
2021-08-31,26020,27360,26020,26550,1374867,26050
2021-09-01,26550,27500,26210,26720,981127,26840
2021-09-04,27740,27770,26610,26970,1074793,26900
2021-09-05,27430,27480,26190,26930,741527,26910
2021-09-06,26730,28270,26630,27990,4566671,27760
2021-09-07,28100,28490,27000,27850,1266447,27670
2021-09-08,28030,28030,27080,27630,936759,27280
2021-09-11,27280,29010,27280,28760,3997425,29010
2021-09-12,29380,29560,27430,28150,2136337,28200
2021-09-13,28500,28500,26920,27630,1071811,27250
2021-09-14,26600,28320,26600,27480,1775696,27550
2021-09-15,27000,27430,27000,27310,1171445,27140
2021-09-18,27140,27140,26000,26770,1206287,26170
2021-09-19,25650,26580,25440,25610,1771822,25440
2021-09-20,25610,25910,24880,25480,1007459,25240
2021-09-21,25500,25500,24310,25260,678787,24890
2021-09-22,25990,25990,24200,24900,976117,25200
2021-09-25,25510,25700,24850,24950,528708,24980
2021-09-26,26120,26120,24700,25000,267906,24700
2021-09-28,25390,25390,23750,24410,1137627,23810
2021-09-29,23310,24800,23310,24170,881770,23860
2021-10-02,24900,24900,23910,24160,982018,24200
2021-10-03,23850,24630,23660,24050,1541088,24510
2021-10-04,25000,25000,22850,23990,2024387,23450
2021-10-06,23700,24300,23400,23880,858471,23610
2021-10-09,23400,23850,23210,23740,587178,23300
2021-10-10,23300,23300,22710,23610,319155,23000
2021-10-11,23100,23350,22890,23410,643152,22960
2021-10-12,23080,23100,22240,22810,989644,22240
2021-10-13,21750,22380,21670,22470,588382,21890
2021-10-16,22390,23450,22120,22700,793824,23390
2021-10-17,23460,23460,22480,22730,425558,22550
2021-10-18,21800,23700,21800,22640,561943,23000
2021-10-19,22940,23150,22040,22640,280673,22210
2021-10-20,22550,22970,22000,22600,550796,22200
2021-10-23,22290,22290,21500,22080,1032384,21500
2021-10-25,21500,23180,21300,22810,3728125,23170
2021-10-26,23180,23410,21810,22650,1345294,22290
2021-10-27,22350,22460,21740,22460,543145,22090
2021-10-30,22450,22460,21340,22120,699676,21380
2021-10-31,21310,21310,21020,21770,585304,21020
2021-11-01,21250,22490,21250,21730,348692,21270
2021-11-02,21250,21730,21090,21670,335262,21500
2021-11-03,21940,22390,21510,21760,817695,21880
2021-11-08,21880,22220,21120,21760,379381,21120
2021-11-09,20850,22200,20850,21670,522599,21460
2021-11-10,20890,22410,20680,21590,689045,21990
2021-11-13,22000,22000,20520,21470,602743,20950
2021-11-14,21180,21600,20500,21130,994821,20690
2021-11-15,20410,20800,20090,20960,410931,20350
2021-11-16,20120,21200,20070,20860,565122,21170
2021-11-17,21060,21290,20550,20870,287471,20850
2021-11-20,20410,20790,20150,20780,315309,20220
2021-11-21,20780,20780,20010,20720,243224,20450
2021-11-22,20780,21000,20000,20500,982255,20270
2021-11-23,20120,20430,20000,20440,329212,20060
2021-11-24,20000,20210,19950,20340,472069,20030
2021-11-27,19970,20320,19490,20200,533587,19650
2021-11-28,19240,19750,19190,19650,1048516,19200
2021-11-29,18920,19900,18800,19570,305040,19000
2021-11-30,19500,19500,18600,19040,1177619,18600
2021-12-01,18120,19440,18120,18900,757233,19250
2021-12-04,19030,19440,18120,18900,751149,19190
2021-12-05,19040,19200,18550,18910,462128,19160
2021-12-06,19200,19200,18600,18930,389964,18700
2021-12-07,18420,19000,18250,18880,222116,18360
2021-12-08,18120,19820,18120,19400,1694426,19720
2021-12-11,20200,20200,18850,19370,420294,18870
2021-12-12,18650,18970,18410,18760,1176327,18430
2021-12-13,17850,18970,17850,18720,876302,18570
2021-12-14,17850,18790,17850,18680,403979,18750
2021-12-15,17850,18700,17850,18640,337240,18660
2021-12-18,18000,19170,18000,18690,320583,19160
2021-12-19,18550,19540,18550,18780,360451,18750
2021-12-20,18520,18940,18520,18770,109274,18610
2021-12-21,19180,19490,18830,18830,277835,19260
2021-12-22,19540,19540,19090,18910,343782,19390
2021-12-25,19300,19630,18550,18910,296361,18790
2021-12-26,18600,18980,18500,18880,273358,18800
2021-12-27,18800,19200,18800,18900,224836,19140
2021-12-28,18860,19190,18860,18920,204209,18960
2021-12-29,18960,19220,18500,18920,353889,18900
2022-01-01,19190,19190,18200,18850,244977,18600
2022-01-02,18290,19450,18290,18970,610770,19210
2022-01-03,18910,19300,18710,18970,160677,18780
2022-01-04,18740,18740,18200,18920,175148,18510
2022-01-05,18310,18950,18310,18890,321219,18920
2022-01-08,18850,19350,18390,18900,262181,18870
2022-01-09,19200,19220,18280,18830,257599,18670
2022-01-10,18500,18690,18150,18790,180197,18590
2022-01-11,18170,18800,18170,18780,138688,18370
2022-01-12,18210,18710,18200,18740,225862,18710
2022-01-15,18350,18710,17810,18520,582617,18110
2022-01-16,17600,18000,17600,18150,821870,17600
2022-01-17,17330,17930,17250,17940,715316,17310
2022-01-18,17260,17940,17050,17870,226119,17800
2022-01-19,17200,18080,17200,17850,252158,17990
2022-01-22,17400,17890,17210,17820,224393,17710
2022-01-23,17220,17500,16930,17690,291181,16950
2022-01-24,17020,17340,16820,17610,215493,16820
2022-01-25,16810,17130,16730,17490,247863,16730
2022-01-26,16980,17490,16620,17450,152746,17000
2022-01-29,16900,17900,16900,17470,286098,17630
2022-01-30,17950,17950,17180,17470,162279,17190
2022-01-31,17070,17530,16850,17450,173277,17260
2022-02-01,17400,17450,17060,17410,220382,17120
2022-02-02,17400,17500,17000,17400,186815,17130
2022-02-05,17060,17450,17060,17380,158694,17130
2022-02-06,17430,17430,16540,17360,97860,16830
2022-02-07,16890,16900,16510,17310,131446,16900
2022-02-08,17130,17280,16770,17300,76527,16830
2022-02-09,17000,17300,16630,17230,286432,17140
2022-02-12,16730,17120,16370,17170,192771,16570
2022-02-13,16500,16500,16320,17060,228799,16400
2022-02-14,16540,16770,16260,17030,94783,16430
2022-02-16,16260,16940,16260,16970,246345,16560
2022-02-19,16420,16980,16330,16940,488555,16970
2022-02-20,16240,17780,16240,17420,1338544,17740
2022-02-21,17810,18290,17810,17790,867436,18150
